pChEMBL Value,Canomicalsmiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209
4.89,O=C(NCc1ccco1)c1cc(S(=O)(=O)N2CCCCC2)cc(O)c1O,3,0,0,2,2,2,0,0,0,0,3,0,2,2,4,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,0,4,12,16,12,2,2,6,8,4,7,0,8,2,4,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,8,4,0,4,14,6,0,4,20,32,30,14,6,6,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,4,10,12,8,2,0,11,22,22,6,2,8,16,18,12,4
4.89,COc1cccc2c1C(=O)C(C1=C(C3=C(O)C(=O)c4cccc(OC)c4C3=O)C(=O)c3ccccc3C1=O)=C(O)C2=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,8,18,16,16,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,10,8,4,2,0,0,0,4,20,36,36,32,36,52,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,12,18,18,12,6,2,0,18,36,36,18,0,4,16,34,48,48
4.89,O=C(Nc1ccc(Cc2ccc(NC(=O)c3cccc([N+](=O)[O-])c3)c(C(=O)O)c2)cc1C(=O)O)c1cccc([N+](=O)[O-])c1,4,0,0,0,4,0,0,0,0,0,4,0,8,0,8,0,12,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,24,20,8,12,24,24,12,12,0,12,0,8,0,24,0,0,0,0,8,0,0,0,8,0,0,0,8,2,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,60,60,32,24,48,60,44,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,4,0,4,8,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,4,0,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,48,50,36,32,52,56,40,22,20
4.89,CC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1CCCNC(=O)c1ccccc1,3,0,0,0,2,0,0,2,0,2,3,0,4,6,4,2,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,2,10,16,16,10,6,6,4,4,7,0,4,8,6,4,4,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,0,4,0,0,1,8,22,30,28,20,16,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,6,6,4,2,0,2,18,36,36,18,2,8,18,28,32,28
4.89,COc1ccccc1C(=O)Nc1cccc(C(=O)/C=C(\O)C(=O)O)c1,2,0,0,0,0,0,0,0,2,0,2,0,4,2,2,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,6,8,6,4,4,4,2,0,7,0,4,4,6,6,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,2,0,2,0,0,4,4,0,2,0,2,0,2,0,4,14,22,22,20,18,16,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,2,4,4,12,24,24,14,8,16,20,16,8,2
4.89,O=C(O)C(=O)CC(=O)c1ccc2cc3ccccc3cc2c1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,0,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,2,4,6,12,16,16,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,2,14,32,44,42,28,20,12,4,0,0
4.87,CC(C)=CCCC1=CCc2ccc(O)c(O)c2C1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,4,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,6,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,6,12,12,6,0,0,0,0,0,0
4.87,CC1(C)C2CCC1(C)C(OC(=O)/C=C/c1ccc(O)c(O)c1[N+](=O)[O-])C2,2,0,0,2,0,0,0,0,0,0,2,0,0,2,4,4,0,4,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,8,8,4,0,0,0,0,0,6,0,4,2,4,4,0,12,4,0,0,4,0,2,2,0,4,0,0,0,1,0,2,0,2,2,0,4,0,0,0,0,2,2,2,2,0,0,0,6,0,4,12,16,16,12,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,4,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,4,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,6,6,12,12,6,0,0,0,0,0,0
4.87,N#Cc1c[nH]n2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12,3,0,0,0,4,0,2,0,0,0,2,0,2,10,8,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,14,16,14,10,6,4,6,6,6,0,2,8,8,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,22,32,30,24,20,12,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,38,24,10,8,16,22,24,20
4.86,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)c3cccc4c(N)c5ccccc5nc34)cc2)n1,3,0,0,0,0,0,4,0,0,0,3,0,10,0,4,0,10,0,6,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,24,24,12,4,8,12,12,9,0,14,0,14,0,10,0,10,0,1,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,36,56,58,44,26,20,20,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,10,4,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,56,68,58,44,54,60,52,38,28
4.86,CC1(C)OC(=O)C2(C(=O)O1)[C@@H](c1ccco1)CC(=O)C[C@H]2c1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,4,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,20,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,16,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,8,8,0,0,0,0,0,10,20,20,0,2,8,16,16,8,0
4.86,COc1cccc(-c2nc(-c3ccccc3)c(C(OC(C)(C)C)C(=O)O)c3ccccc23)c1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,10,8,6,4,5,0,2,4,2,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,6,14,24,32,36,34,30,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,10,8,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,50,68,70,64,66,60,46,26,10
4.85,Oc1cccc(/C=N/N=C/c2cccc(O)c2O)c1O,4,0,0,4,0,0,0,0,0,2,4,0,0,4,4,8,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,16,8,0,0,4,12,16,6,2,0,4,4,8,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,28,24,12,4,4,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,24,12,0,2,8,16,20,16
4.85,CC(=O)Nc1cc(O)c(O)c(C(=O)NCc2ccc(F)cc2)c1,4,0,0,2,4,6,0,0,0,0,4,0,4,2,6,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,20,14,4,2,8,12,10,6,0,4,2,6,10,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,26,24,14,8,10,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,24,12,2,8,16,20,16,8
4.85,COc1ccc(/C=C2\C(=O)N(c3cccc([N+](=O)[O-])c3)N=C2C(=O)O)cc1OCc1ccc(F)cc1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,0,0,2,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,8,8,4,0,9,2,6,8,4,8,4,10,10,12,0,4,0,0,2,2,2,0,4,0,1,0,2,0,0,2,2,2,0,4,0,0,6,4,0,2,2,4,0,0,0,6,20,30,32,34,34,26,12,16,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,4,2,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,4,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,6,8,6,2,2,4,4,18,36,36,20,8,18,28,32,28,18
4.85,O=c1c(C(c2cnc3ccccc3c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,2,0,0,0,0,0,2,0,0,0,2,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,16,24,20,16,16,8,5,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,22,26,42,52,44,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,66,90,96,84,84,96,108,96,72
4.85,Cc1cc(=O)c2c(=O)oc3c4ccccc4oc(=O)c3c2o1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,18,24,22,14,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,42,60,64,52,38,24,16,8,2
4.85,COC(=O)c1cc2ccc(O)c(O)c2cn1,2,0,0,2,0,0,0,0,0,0,2,0,0,2,2,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,10,6,2,0,0,0,5,0,2,6,2,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,8,16,22,22,16,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,28,24,12,4,0,0,0,0
4.85,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccc(Cl)c(Cl)c2)c1O,2,0,0,0,2,0,0,0,0,0,2,0,2,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,6,8,6,2,2,4,6,6,4,0,2,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,8,0,2,2,2,0,2,10,16,16,10,6,6,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,4,2,0,0,2,4,4,3,0,0,2,0,0,0,0,0,0,0,6,12,12,6,0,0,4,10,12,12,24,24,12,2,8,16,20,16,8
4.85,CCCCCC12CCC(C(=O)Nc3cccc(C(=O)CC(=O)C(=O)O)c3)(CC1)CC2,2,0,0,0,0,0,0,0,2,0,2,0,4,2,0,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,2,4,4,2,2,4,4,2,0,6,0,4,4,2,6,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,2,0,2,0,0,4,0,0,4,0,2,0,2,0,2,6,10,12,14,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,4,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,2,6,12,12,6,0,0,0,0,0,0
4.85,O=C(O)c1cn(CC2(c3ccccc3)CCCC2)cc(O)c1=O,2,0,0,0,0,2,0,0,0,0,2,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,8,4,0,0,2,6,8,6,2,2,6,8,6,4,0,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,16,12,0,0,4,12,16,12,4,2,10,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,4,4,2,0,2,4,4,2,4,6,6,0,0,0,0,0,0,0,0,0,4,16,28,28,16,4,0,0,12,24,24,14,8,16,20,16,8,2
4.85,Cc1cc(Cl)cc2c1S(=O)(=O)NC(C(=O)c1ccc(Cl)cc1)S2,1,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,6,8,6,2,0,0,0,5,0,8,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,6,0,4,0,2,12,24,28,24,16,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,8,8,4,0,0,2,6,8,12,24,24,12,2,8,16,20,16,8
4.85,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccncc2)c2ccccc2c1=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4,4,4,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,2,0,0,0,0,0,4,4,2,0,0,0,0,2,1,6,10,12,12,16,24,28,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,6,6,1,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,6,6,4,2,16,34,42,38,30,32,30,22,10,2
4.85,CCc1c(Cc2cc(C)cc(C)c2)n(COCc2ccc(Cc3cccc(C(=O)/C=C(\O)C(=O)O)c3)cc2)c(=O)[nH]c1=O,2,0,0,0,0,0,0,0,0,0,1,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4,4,2,0,4,10,12,8,4,7,0,2,4,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,14,20,18,20,28,32,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,2,4,4,2,24,48,52,40,34,48,48,38,28,26
4.85,CC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1CCCNC(=O)c1cccs1,3,0,0,0,2,0,0,2,0,2,3,0,4,6,4,2,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,2,10,16,16,8,6,6,4,4,7,0,4,8,6,4,4,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,0,4,0,0,1,8,22,30,28,16,16,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,6,6,4,0,0,2,17,34,34,12,2,8,18,28,32,26
4.85,COC(=O)/C(O)=C/C(=O)c1cccc(OCc2ccccc2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,4,2,6,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,2,0,0,0,0,4,4,0,2,0,0,0,0,0,2,8,12,12,12,12,12,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,2,4,4,12,24,24,14,8,16,20,16,8,2
4.85,Cc1cc(Cl)cc2c1S(=O)(=O)NC(C(=O)c1ccc(Cl)c(Cl)c1)S2,1,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,6,8,6,2,0,0,0,5,0,8,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,6,4,4,0,2,12,24,28,24,16,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,6,12,12,6,0,0,4,10,12,12,24,24,12,2,8,16,20,16,8
4.85,O=C1NC(=S)SC1c1ccc(S(=O)(=O)Nc2ncccn2)cc1,3,0,2,0,0,0,0,0,4,0,2,0,12,0,2,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,14,16,14,10,6,4,4,4,7,0,12,0,10,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,24,34,32,30,24,18,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,42,30,26,28,24,18,16,18
